,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
37,37,38,2,99.7997997997998,23,9843,1,Cross Match (Case_S1_E2E),Step 6: Cross Matches,12,10,21,43,9,33,57.1%,23.3%,❌ Diff: RDP=12 vs Santa=10,64,22,42,23_Recombination events.csv|9843,9843,23_Recombination events.csv,1842,10000,['13'],1000,0.0002,0.02,0.1,5000,50,1844,9997,1844-9997,['13'] | ['13'],"['22', '44'] | ['7', '30', '6', '18', '15', '47', '1', '29', '41', '28', '10', '20', '2', '46']","['40', '38'] | ['48']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,5,1,,0,✅ Yes,✅ Yes,1,1842-10000,100.0%,100.0%,100,100,,,,,,,,,,100,99.5,5,3,4,100,1,✅ Start+End
38,38,39,5,99.7995991983968,13,9792,11,Standard_Match,Step 1: Approximate,9,9,11,46,2,37,81.8%,19.6%,✅ Equal,57,18,39,13_Recombination events.csv|9792,9792,13_Recombination events.csv,9960,10000,['46'],1000,0.0002,0.02,0.1,5000,50,9960,9994,9960-9994,['46'],['14'],['9'],0,6,6,85,40,10,25,Exact Recombinant Match,,56,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,11,9960-10000,85.0%,100.0%,0,85,,,,,,,,,,100,99.4,0,1,7,0,11,❌ None
39,39,40,4,99.7995991983968,13,9846,2,🎯 Perfect Match (1/1),Step 2: Best Match,9,9,11,46,2,37,81.8%,19.6%,✅ Equal,57,18,39,13_Recombination events.csv|9846,9846,13_Recombination events.csv,2877,8826,['6'],1000,0.0002,0.02,0.1,5000,50,2880,8823,2880-8823,['6'],['50'],['2'],3,3,6,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2877-8826,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.4,0,1,1,0,2,❌ None
40,40,41,6,99.7995991983968,13,9849,1,Standard_Match,Step 1: Approximate,9,9,11,46,2,37,81.8%,19.6%,✅ Equal,57,18,39,13_Recombination events.csv|9849,9849,13_Recombination events.csv,6654,10000,['27'],1000,0.0002,0.02,0.1,5000,50,6656,9996,6656-9996,['27'],['32'],['36'],2,4,6,99.82068141063957,3346,836.5,25,Exact Recombinant Match,,58.96413628212791,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6654-10000,99.8%,100.0%,0,99.82068141063957,,,,,,,,,,100,99.4,0,1,7,0,1,❌ None
41,41,42,3,99.79939819458374,10,9916,5,Standard_Match,Step 1: Approximate,10,10,20,54,10,44,50.0%,18.5%,✅ Equal,74,20,54,10_Recombination events.csv|9916,9916,10_Recombination events.csv,9492,10000,['20'],1000,0.0002,0.02,0.1,5000,50,9494,9995,9494-9995,['20'],['33'],['26'],2,5,7,98.62204724409447,508,127,25,Exact Recombinant Match,,58.7244094488189,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,9492-10000,98.6%,100.0%,0,98.62204724409447,,,,,,,,,,100,99.3,0,1,7,0,5,❌ None
42,42,43,3,99.7,12,9800,3,🎯 Perfect Match (1/1),Step 2: Best Match,9,8,14,61,5,53,64.3%,13.1%,❌ Diff: RDP=9 vs Santa=8,75,17,58,12_Recombination events.csv|9800,9800,12_Recombination events.csv,4953,10000,['44'],1000,0.0002,0.02,0.1,5000,50,4954,9995,4954-9995,['44'],"['31', '41', '20', '3']",['11'],1,5,6,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,4953-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.4,0,1,1,0,3,❌ None
43,43,44,1,99.69909729187565,20,9925,"10, 2",Multiple End-End Match (2 RDPs),Step 6: Cross Matches,6,5,15,60,9,55,40.0%,8.3%,❌ Diff: RDP=6 vs Santa=5,75,11,64,20_Recombination events.csv|9925,9925,20_Recombination events.csv,5106,7224,['40'],1000,0.0002,0.02,0.1,5000,50,5103,7218,5103-7218 | 6414-7218,['40'] | ['40'],"['17', '37', '39'] | ['34', '27', '41', '47']","['34', '41', '47'] | ['13', '18', '44']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,2,10,,0,✅ Yes,✅ Yes,"10, 2",5106-7224,100.0%,100.0%,100,100,,,,,,,,,,100,99.1,5,3,8,100,"1,2",✅ Start+End
44,44,45,3,99.64964964964965,23,9909,2,Standard_Match,Step 1: Approximate,12,10,21,43,9,33,57.1%,23.3%,❌ Diff: RDP=12 vs Santa=10,64,22,42,23_Recombination events.csv|9909,9909,23_Recombination events.csv,7839,10000,['48'],1000,0.0002,0.02,0.1,5000,50,7841,9994,7841-9994,['48'],['44'],['3'],2,6,8,99.6298010180472,2161,540.2,25,Exact Recombinant Match,,58.92596020360944,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7839-10000,99.6%,100.0%,0,99.6298010180472,,,,,,,,,,100,99.2,0,1,7,0,2,❌ None
45,45,46,2,99.64788732394366,3,10037,5,⭐ Excellent Match (1/1),Step 2: Best Match,14,12,17,31,3,19,82.4%,38.7%,❌ Diff: RDP=14 vs Santa=12,48,26,22,3_Recombination events.csv|10037,10037,3_Recombination events.csv,1635,5454,"['16', '49']",1000,0.0002,0.02,0.1,5000,50,1640,5446,1640-5446,"['16', '49']","['14', '27']","['17', '34', '7']",5,8,13,99.7,,,,,✅ Complete (2/2),58.94,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,1635-5454,99.7%,100.0%,0,99.7,,,,,,,,,,100,98.7,0,1,2,0,5,❌ None
46,46,47,2,99.59919839679358,9,9690,7,Standard_Match,Step 1: Approximate,11,10,14,52,3,42,78.6%,19.2%,❌ Diff: RDP=11 vs Santa=10,66,21,45,9_Recombination events.csv|9690,9690,9_Recombination events.csv,6093,8175,"['5', '8', '9']",1000,0.0002,0.02,0.1,5000,50,6100,8172,6100-8172,"['5', '8', '9']","['23', '24', '15', '29']","['4', '14', '34', '1']",7,3,10,99.51969260326608,2082,520.5,25,Exact Recombinant Match,,58.90393852065321,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,6093-8175,99.5%,100.0%,0,99.51969260326608,,,,,,,,,,100,99,0,1,7,0,7,❌ None
47,47,48,2,99.5987963891675,1,9906,6,⭐ Excellent Match (1/1),Step 2: Best Match,8,7,10,39,2,32,80.0%,17.9%,❌ Diff: RDP=8 vs Santa=7,49,15,34,1_Recombination events.csv|9906,9906,1_Recombination events.csv,1110,10000,['35'],1000,0.0002,0.02,0.1,5000,50,1110,9989,1110-9989,['35'],"['13', '42']","['4', '5', '23']",0,11,11,99.9,,,,,🎯 Perfect (1/1),56.98,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,6,1110-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,98.9,0,1,2,0,6,❌ None
48,48,49,3,99.54864593781345,15,9564,10,Standard_Match,Step 1: Approximate,11,11,14,54,3,43,78.6%,20.4%,✅ Equal,68,22,46,15_Recombination events.csv|9564,9564,15_Recombination events.csv,1050,3576,['1'],1000,0.0002,0.02,0.1,5000,50,1056,3570,1056-3570,['1'],['15'],"['4', '36', '41']",6,6,12,99.5249406175772,2526,631.5,25,Exact Recombinant Match,,58.90498812351544,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,10,1050-3576,99.5%,100.0%,0,99.5249406175772,,,,,,,,,,100,98.8,0,1,7,0,1,❌ None
49,49,50,2,99.498997995992,22,9740,7,⭐ Excellent Match (1/1),Step 2: Best Match,11,9,13,48,2,39,84.6%,18.8%,❌ Diff: RDP=11 vs Santa=9,61,20,41,22_Recombination events.csv|9740,9740,22_Recombination events.csv,2157,6039,['37'],1000,0.0002,0.02,0.1,5000,50,2160,6030,2160-6030,['37'],"['7', '30', '14', '39', '29', '26', '31', '16', '41', '49', '35', '2', '23']","['45', '32', '9', '10', '46']",3,9,12,99.7,,,,,🎯 Perfect (1/1),58.94,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,2157-6039,99.7%,100.0%,0,99.7,,,,,,,,,,100,98.8,0,1,2,0,7,❌ None
50,50,51,3,99.498997995992,9,9855,1,⭐ Excellent Match (1/1),Step 2: Best Match,11,10,14,52,3,42,78.6%,19.2%,❌ Diff: RDP=11 vs Santa=10,66,21,45,9_Recombination events.csv|9855,9855,9_Recombination events.csv,6420,10000,['49'],1000,0.0002,0.02,0.1,5000,50,6422,9990,6422-9990,['49'],['45'],"['18', '40']",2,10,12,99.7,,,,,🎯 Perfect (1/1),58.94,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,6420-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,98.8,0,1,2,0,1,❌ None
51,51,52,3,99.49799196787149,11,9883,5,Standard_Match,Step 1: Approximate,5,5,5,56,0,51,100.0%,8.9%,✅ Equal,61,10,51,11_Recombination events.csv|9883,9883,11_Recombination events.csv,3756,5421,"['17', '28']",1000,0.0002,0.02,0.1,5000,50,3762,5429,3762-5429,"['17', '28']","['18', '49', '6', '38']","['19', '43', '48']",6,8,14,99.63963963963964,1665,416.2,25,Exact Recombinant Match,,58.927927927927925,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3756-5421,99.6%,100.0%,0,99.63963963963964,,,,,,,,,,100,98.6,0,1,7,0,5,❌ None
52,52,53,4,99.4488977955912,9,9742,12,⭐ Excellent Match (1/1),Step 2: Best Match,11,10,14,52,3,42,78.6%,19.2%,❌ Diff: RDP=11 vs Santa=10,66,21,45,9_Recombination events.csv|9742,9742,9_Recombination events.csv,5805,10000,['19'],1000,0.0002,0.02,0.1,5000,50,5814,9996,5814-9996,['19'],"['6', '46']","['32', '42', '8', '9', '12', '26', '34', '14', '31', '5', '4', '22', '48', '10', '45', '7', '50', '2', '35', '47', '39', '1']",9,4,13,99.7,,,,,🎯 Perfect (1/1),58.94,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,12,5805-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,98.7,0,1,2,0,12,❌ None
53,53,54,4,99.4,12,9914,"1, 7",Cross Match (Case_S2_E1E),Step 6: Cross Matches,9,8,14,61,5,53,64.3%,13.1%,❌ Diff: RDP=9 vs Santa=8,75,17,58,12_Recombination events.csv|9914,9914,12_Recombination events.csv,5466,10000,['45'],1000,0.0002,0.02,0.1,5000,50,5466,9988,5466-9988 | 5492-6501,['45'] | ['45'],"['27'] | ['37', '43', '12', '29', '36', '17', '21', '47']","['18', '15', '5', '16', '19', '49', '2'] | ['18', '15', '5', '16', '19', '49', '2']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,1,7,,0,✅ Yes,✅ Yes,"1, 7",5466-10000,100.0%,100.0%,100,100,,,,,,,,,,100,98.8,5,3,4,100,"1,7",✅ Start+End
54,54,55,2,99.3993993993994,7,9909,3,⭐ Excellent Match (1/1),Step 2: Best Match,8,7,8,34,0,27,100.0%,20.6%,❌ Diff: RDP=8 vs Santa=7,42,15,27,7_Recombination events.csv|9909,9909,7_Recombination events.csv,7662,9147,"['16', '40']",1000,0.0002,0.02,0.1,5000,50,7668,9154,7668-9154,"['16', '40']","['24', '5', '6', '38', '20', '29']","['1', '21', '13', '15', '10']",6,7,13,99.6,,,,,✅ Complete (2/2),58.92,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7662-9147,99.6%,100.0%,0,99.6,,,,,,,,,,100,98.7,0,1,2,0,3,❌ None
55,55,56,4,99.3993993993994,23,9879,4,Standard_Match,Step 1: Approximate,12,10,21,43,9,33,57.1%,23.3%,❌ Diff: RDP=12 vs Santa=10,64,22,42,23_Recombination events.csv|9879,9879,23_Recombination events.csv,501,8796,['25'],1000,0.0002,0.02,0.1,5000,50,498,8806,498-8806,['25'],"['26', '19', '4', '23']","['6', '47']",3,10,13,100,1705,426.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,501-8796,100.0%,100.0%,0,100,,,,,,,,,,100,98.7,0,1,7,0,4,❌ None
56,56,57,3,99.39819458375126,1,9946,"1, 8",Cross Match (Case_S2_E1E),Step 6: Cross Matches,8,7,10,39,2,32,80.0%,17.9%,❌ Diff: RDP=8 vs Santa=7,49,15,34,1_Recombination events.csv|9946,9946,1_Recombination events.csv,1575,10000,['43'],1000,0.0002,0.02,0.1,5000,50,1572,9988,1572-9988 | 1658-2340,['43'] | ['43'],"['19', '22'] | ['8', '5', '29', '49', '4', '3', '35', '47', '38', '23']","['7', '37', '6', '26', '27', '17', '50'] | ['40', '39']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,1,8,,0,✅ Yes,✅ Yes,"1, 8",1575-10000,100.0%,100.0%,100,100,,,,,,,,,,100,98.5,5,3,4,100,"1,8",✅ Start+End
57,57,58,4,99.3975903614458,11,10057,3,⭐ Excellent Match (1/1),Step 2: Best Match,5,5,5,56,0,51,100.0%,8.9%,✅ Equal,61,10,51,11_Recombination events.csv|10057,10057,11_Recombination events.csv,372,2946,['3'],1000,0.0002,0.02,0.1,5000,50,380,2954,380-2954,['3'],"['6', '18']","['12', '33', '24', '21', '46']",8,8,16,99.7,,,,,🎯 Perfect (1/1),58.94,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,372-2946,99.7%,100.0%,0,99.7,,,,,,,,,,100,98.4,0,1,2,0,3,❌ None
58,58,59,1,99.29929929929928,8,10078,3,⭐ Excellent Match (1/1),Step 2: Best Match,14,13,19,49,5,36,73.7%,26.5%,❌ Diff: RDP=14 vs Santa=13,68,27,41,8_Recombination events.csv|10078,10078,8_Recombination events.csv,1455,3384,['28'],1000,0.0002,0.02,0.1,5000,50,1448,3376,1448-3376,['28'],['31'],['27'],7,8,15,99.6,,,,,🎯 Perfect (1/1),58.92,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1455-3384,99.6%,100.0%,0,99.6,,,,,,,,,,100,98.5,0,1,2,0,3,❌ None
59,59,60,2,99.24774322968906,18,9991,3,Standard_Match,Step 1: Approximate,5,5,6,32,1,27,83.3%,15.6%,✅ Equal,38,10,28,18_Recombination events.csv|9991,9991,18_Recombination events.csv,3672,10000,['33'],1000,0.0002,0.02,0.1,5000,50,3676,9986,3676-9986,['33'],"['29', '47']","['26', '22', '4', '38', '42', '46']",4,14,18,99.71554993678888,3672,918,25,Exact Recombinant Match,,56.94310998735777,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,3672-10000,99.7%,100.0%,0,99.71554993678888,,,,,,,,,,100,98.2,0,1,7,0,3,❌ None
60,60,61,3,99.0471414242728,24,9759,9,Standard_Match,Step 1: Approximate,6,6,13,53,7,47,46.2%,11.3%,✅ Equal,66,12,54,24_Recombination events.csv|9759,9759,24_Recombination events.csv,8400,10000,['43'],1000,0.0002,0.02,0.1,5000,50,8384,9994,8384-9994,['43'],"['37', '18', '48', '5', '19', '41', '27', '3', '36', '9']",['16'],16,6,22,99.625,1600,400,25,Exact Recombinant Match,,56.925,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,8400-10000,99.6%,100.0%,0,99.625,,,,,,,,,,100,97.8,0,1,7,0,9,❌ None
61,61,62,1,98.89669007021064,4,9941,4,✅ Complete Match (1/1),Step 2: Best Match,8,8,10,57,2,49,80.0%,14.0%,✅ Equal,67,16,51,4_Recombination events.csv|9941,9941,4_Recombination events.csv,7920,10000,"['2', '25']",1000,0.0002,0.02,0.1,5000,50,7942,9997,7942-9997,"['2', '25']","['33', '41', '48']","['14', '23', '12', '9', '27', '13', '20']",22,3,25,98.8,,,,,✅ Complete (2/2),56.760000000000005,100,2/2,100,2,2,2/2,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,7920-10000,98.8%,100.0%,0,98.8,,,,,,,,,,100,97.5,0,1,3,0,4,❌ None
62,62,63,4,98.74623871614844,15,9298,5,✅ Complete Match (1/1),Step 2: Best Match,11,11,14,54,3,43,78.6%,20.4%,✅ Equal,68,22,46,15_Recombination events.csv|9298,9298,15_Recombination events.csv,1494,10000,['17'],1000,0.0002,0.02,0.1,5000,50,1500,9978,1500-9978,['17'],"['30', '26', '38', '25', '34', '28', '9', '10', '11', '46']",['15'],6,22,28,99.7,,,,,🎯 Perfect (1/1),56.94,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,1494-10000,99.7%,100.0%,0,99.7,,,,,,,,,,100,97.2,0,1,3,0,5,❌ None
63,63,64,5,98.54563691073218,15,9715,12,Standard_Match,Step 1: Approximate,11,11,14,54,3,43,78.6%,20.4%,✅ Equal,68,22,46,15_Recombination events.csv|9715,9715,15_Recombination events.csv,4425,6597,['21'],1000,0.0002,0.02,0.1,5000,50,4416,6574,4416-6574,['21'],"['7', '37', '12', '29', '24', '16', '39', '23']",['14'],9,23,32,98.94106813996318,2172,543,25,Exact Recombinant Match,,56.78821362799263,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,12,4425-6597,98.9%,100.0%,0,98.94106813996318,,,,,,,,,,100,96.8,0,1,7,0,12,❌ None
64,64,65,2,98.34834834834834,8,10047,15,Standard_Match,Step 1: Approximate,14,13,19,49,5,36,73.7%,26.5%,❌ Diff: RDP=14 vs Santa=13,68,27,41,8_Recombination events.csv|10047,10047,8_Recombination events.csv,7830,8085,['45'],1000,0.0002,0.02,0.1,5000,50,7826,8115,7826-8115,['45'],['22'],['13'],4,30,34,100,255,63.8,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,15,7830-8085,100.0%,100.0%,0,100,,,,,,,,,,100,96.6,0,1,7,0,15,❌ None
65,65,66,4,97.84784784784785,14,9864,14,✅ Complete Match (1/1),Step 2: Best Match,9,8,14,44,5,36,64.3%,18.2%,❌ Diff: RDP=9 vs Santa=8,58,17,41,14_Recombination events.csv|9864,9864,14_Recombination events.csv,7824,10000,['20'],1000,0.0002,0.02,0.1,5000,50,7859,9991,7859-9991,['20'],"['27', '24', '47']","['30', '48', '31', '33', '3', '13']",35,9,44,98,,,,,🎯 Perfect (1/1),56.6,100,1/1,100,1,1,1/1,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,14,7824-10000,98.0%,100.0%,0,98,,,,,,,,,,100,95.6,0,1,3,0,14,❌ None
66,66,67,3,97.84569138276552,2,9861,9,Standard_Match,Step 1: Approximate,9,8,11,68,2,60,81.8%,11.8%,❌ Diff: RDP=9 vs Santa=8,79,17,62,2_Recombination events.csv|9861,9861,2_Recombination events.csv,3609,5232,['31'],1000,0.0002,0.02,0.1,5000,50,3652,5230,3652-5230,['31'],['7'],"['48', '8', '19', '49', '35', '23']",43,2,45,97.22735674676524,1623,405.8,25,Exact Recombinant Match,,56.445471349353056,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,3609-5232,97.2%,100.0%,0,97.22735674676524,,,,,,,,,,100,95.5,0,1,7,0,9,❌ None
67,67,68,3,97.24448897795592,22,8531,10,✅ Complete Match (1/1),Step 2: Best Match,11,9,13,48,2,39,84.6%,18.8%,❌ Diff: RDP=11 vs Santa=9,61,20,41,22_Recombination events.csv|8531,8531,22_Recombination events.csv,492,1203,"['1', '11', '12', '13', '17', '19', '24', '27', '28', '33', '40', '42', '47']",1000,0.0002,0.02,0.1,5000,50,492,1146,492-1146,"['1', '28', '17', '13', '47']","['43', '8', '5', '44', '22', '34', '20', '25', '50']","['6', '18', '48', '45', '36', '2', '7', '30', '31', '4', '3', '32', '35', '10', '21', '14', '15', '29', '26', '49', '9', '39', '23', '46', '16', '41']",0,57,57,92,,,,,✅ Complete (5/5),55.400000000000006,38.5,5/5,100,13,5,5/5,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,10,492-1203,92.0%,100.0%,0,92,,,,,,,,,,100,94.3,0,1,3,0,1,❌ None
68,68,69,4,96.8937875751503,22,9748,13,Standard_Match,Step 1: Approximate,11,9,13,48,2,39,84.6%,18.8%,❌ Diff: RDP=11 vs Santa=9,61,20,41,22_Recombination events.csv|9748,9748,22_Recombination events.csv,3375,4893,['44'],1000,0.0002,0.02,0.1,5000,50,3388,4944,3388-4944,['44'],"['22', '25']","['40', '12', '24', '33', '19', '27', '11', '42']",13,51,64,99.14361001317523,1518,379.5,25,Exact Recombinant Match,,56.82872200263505,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,13,3375-4893,99.1%,100.0%,0,99.14361001317523,,,,,,,,,,100,93.6,0,1,7,0,13,❌ None
69,69,70,3,95.07042253521126,3,9742,15,Standard_Match,Step 1: Approximate,14,12,17,31,3,19,82.4%,38.7%,❌ Diff: RDP=14 vs Santa=12,48,26,22,3_Recombination events.csv|9742,9742,3_Recombination events.csv,6537,7971,['36'],1000,0.0002,0.02,0.1,5000,50,6458,7996,6458-7996,['36'],"['4', '10']",['32'],79,25,104,100,1434,358.5,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,15,6537-7971,100.0%,100.0%,0,100,,,,,,,,,,100,89.6,0,1,7,0,15,❌ None
70,70,71,4,93.91348088531188,3,10021,12,Standard_Match,Step 1: Approximate,14,12,17,31,3,19,82.4%,38.7%,❌ Diff: RDP=14 vs Santa=12,48,26,22,3_Recombination events.csv|10021,10021,3_Recombination events.csv,3315,7542,['9'],1000,0.0002,0.02,0.1,5000,50,3262,7616,3262-7616,['9'],['32'],['8'],53,74,127,100,4227,1056.8,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,12,3315-7542,100.0%,100.0%,0,100,,,,,,,,,,100,87.3,0,1,7,0,12,❌ None
71,71,72,4,92.3923923923924,5,2750,4,✅ Complete Match (1/1),Step 2: Best Match,10,10,19,46,9,36,52.6%,21.7%,✅ Equal,65,20,45,5_Recombination events.csv|2750,2750,5_Recombination events.csv,3168,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,3127,9999,3127-9999,"['24', '40', '31', '41', '45', '5', '4', '23', '12', '22', '3', '28', '48', '7', '38', '16', '26', '34']","['17', '46', '39']",['8'],41,1,42,100,,,,,✅ Complete (18/18),57,36,18/18,100,50,18,18/18,70,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,3168-10000,100.0%,100.0%,0,100,,,,,,,,,,88.88888888888889,95.8,0,1,3,0,4,❌ None
72,72,73,4,89.94984954864594,24,9550,2,🎯 Perfect Match (1/1),Step 2: Best Match,6,6,13,53,7,47,46.2%,11.3%,✅ Equal,66,12,54,24_Recombination events.csv|9550,9550,24_Recombination events.csv,3450,10000,"['18', '19', '27', '3', '36', '37', '41', '43', '48', '5', '9']",1000,0.0002,0.02,0.1,5000,50,3450,9996,3450-9996,"['37', '18', '48', '5', '19', '41', '27', '3', '36', '9']",['38'],"['21', '43', '15', '44', '1', '31', '16', '33', '34', '10', '20', '23']",0,4,4,99.9,,,,,✅ Complete (10/10),58.98,90.9,10/10,100,11,10,10/10,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,3450-10000,99.9%,100.0%,0,99.9,,,,,,,,,,80,99.6,0,1,1,0,2,❌ None
73,73,74,5,89.69594594594595,12,8028,11,✅ Complete Match (1/1),Step 2: Best Match,9,8,14,61,5,53,64.3%,13.1%,❌ Diff: RDP=9 vs Santa=8,75,17,58,12_Recombination events.csv|8028,8028,12_Recombination events.csv,4971,7647,"['1', '10', '12', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0002,0.02,0.1,5000,50,5095,7648,5095-7648,"['6', '48', '36', '20', '42', '7', '30', '37', '43', '8', '31', '24', '4', '3', '32', '17', '10', '21', '35', '38', '40', '14', '29', '26', '28', '9', '23', '46', '47', '12', '22', '33', '34', '41', '27', '25', '50']","['13', '11', '44']","['18', '15', '5', '16', '19', '49', '2']",124,1,125,95.4,,,,,✅ Complete (37/37),54.08,77.1,37/37,100,48,37,37/37,50,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,11,4971-7647,95.4%,100.0%,0,95.4,,,,,,,,,,91.8918918918919,87.5,0,1,3,0,11,❌ None
